,title,publisher,date,url
151,"""AI스피커 `누구`가 독거노인 친구""...SKT, ICT 사회복지 펼친다",디지털타임스,7일 전,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=029&aid=0002522243
152,"SKT, '월드 IT쇼 2019'서 혁신적 5G 선보여",뉴스타운,6일 전,http://www.newstown.co.kr/news/articleView.html?idxno=407987
153,"화면 달린 '보이는 AI 스피커'…SKT, '누구 네모' 출시",아시아경제,,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=277&aid=0004451922
154,"SKT·KT, ‘월드IT쇼 2019’서 5G콘텐츠·기술 전시…‘5G이미지 제고 무게’",스포츠서울,6일 전,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=468&aid=0000498647
155,"'월드IT쇼 2019' 개막…SKT·KT, 선보일 5G 기술은?",더팩트,5일 전,http://news.tf.co.kr/read/economy/1751338.htm
156,"SKT, 지자체와 손잡고 홀몸어르신 ICT 돌봄서비스",한겨레,,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=028&aid=0002451171
157,"SKT, ICT로 지자체 및 사회적 기업과 함께 문제 해결에 앞장",한국금융신문,7일 전,http://www.fntimes.com/html/view.php?ud=20190422093953889855469ec131_18
158,"KT-SKT, '월드 IT쇼 2019’서 5G 기술 경쟁",이투데이,6일 전,http://www.etoday.co.kr/news/section/newsview.php?idxno=1748093
159,"박정호 SKT 사장, 사회적 가치에 집중하는 까닭",뉴스웨이,7일 전,http://www.newsway.co.kr/news/view?tp=1&ud=2019042213355249756
160,"SKT·지자체·사회적 기업, 'ICT 돌봄 서비스' 시행",월요신문,7일 전,http://www.wolyo.co.kr/news/articleView.html?idxno=82299
161,"SKT, ICT로 지자체 및 사회적 기업과 함께 문제 해결에 앞장",한국금융신문,7일 전,http://www.fntimes.com/html/view.php?ud=20190422093953889855469ec131_18
162,"KT-SKT, '월드 IT쇼 2019’서 5G 기술 경쟁",이투데이,6일 전,http://www.etoday.co.kr/news/section/newsview.php?idxno=1748093
163,"박정호 SKT 사장, 사회적 가치에 집중하는 까닭",뉴스웨이,7일 전,http://www.newsway.co.kr/news/view?tp=1&ud=2019042213355249756
164,"'귀로 듣고 눈으로 보는 AI 스피커'…SKT, 누구 네모 출시",뉴스토마토,2019.04.18.,http://www.newstomato.com/ReadNews.aspx?no=889809
165,"SKT, '독거 어르신 ICT돌봄 서비스' 시범사업 시행",로봇신문,6일 전,http://www.irobotnews.com/news/articleView.html?idxno=16992
166,"“노인이 행복한 나라”…SKT, ‘독거노인’ 돌봄 서비스 시행",FETV,7일 전,http://www.fetv.co.kr/news/article.html?no=26658
167,"[월드IT쇼 2019] '5G 시대가 궁금해?'…SKT·KT, 5G 기술 한 눈에 둘러보기",비즈트리뷴,5일 전,http://www.biztribune.co.kr/news/articleView.html?idxno=209769
168,"기술을 감상하다…SKT, 분당에 테크갤러리 개소",브릿지경제,4일 전,http://www.viva100.com/main/view.php?key=20190425010009078
169,"[현장] SKT ""AI플랫폼 '누구', 삼성·LG와 직접제휴 추진""",EBN,2019.04.18.,http://www.ebn.co.kr/news/view/981363
170,"SKT, 지자체·사회적 기업과 'ICT 돌봄 서비스' 시행",한국경제,7일 전,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=015&aid=0004128887
171,"SKT, 독거 어르신 대상 ‘ICT 돌봄 서비스’ 시범 사업 시행",보안뉴스,6일 전,http://www.boannews.com/media/view.asp?idx=78918&kind=
172,"SKT, 사회적 가치 창출 '앞장'… 'ICT 돌봄 서비스' 관심 집중",뉴데일리,7일 전,http://biz.newdaily.co.kr/site/data/html/2019/04/22/2019042200014.html
173,"[월드IT쇼 2019] '5G 시대가 궁금해?'…SKT·KT, 5G 기술 한 눈에 둘러보기",비즈트리뷴,5일 전,http://www.biztribune.co.kr/news/articleView.html?idxno=209769
174,"기술을 감상하다…SKT, 분당에 테크갤러리 개소",브릿지경제,4일 전,http://www.viva100.com/main/view.php?key=20190425010009078
175,"[현장] SKT ""AI플랫폼 '누구', 삼성·LG와 직접제휴 추진""",EBN,2019.04.18.,http://www.ebn.co.kr/news/view/981363
176,"""이제 스피커도 보는 시대""…SKT, 보이는 AI 스피커 '누구 네모' 선보여",비즈트리뷴,2019.04.18.,http://www.biztribune.co.kr/news/articleView.html?idxno=209203
177,"""VR 로봇 전투 즐기세요""… SKT, ‘월드 IT쇼 2019’서 혁신적 5G 선봬",글로벌경제,6일 전,http://www.getnews.co.kr/view.php?ud=2019042309271968207f7a2feaf6_16
178,"[기업] SKT, ICT 돌봄 서비스...독거노인 2,100명에 AI스피커",YTN,7일 전,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=052&aid=0001283527
179,"SK플래닛·중기부·SKT, 국내 최대 앱개발경진대회 개최",디지털타임스,,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=029&aid=0002522075
180,"SKT, 독거 어르신에 인공지능 스피커 제공해 돌봄 서비스",시사저널이코노미,7일 전,http://www.sisajournal-e.com/news/articleView.html?idxno=199011
181,"SKT, '월드 IT쇼 2019'서 혁신적 5G 선보여",스트레이트뉴스,6일 전,http://www.straightnews.co.kr/news/articleView.html?idxno=47406
182,"'착한기업'이 대세…SKT, AI스피커로 독거 노인 외로움 달랜다",머니투데이,,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=008&aid=0004207733
183,"[기업] SKT, ICT 돌봄 서비스...독거노인 2,100명에 AI스피커",YTN,7일 전,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=052&aid=0001283527
184,"SK플래닛·중기부·SKT, 국내 최대 앱개발경진대회 개최",디지털타임스,,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=029&aid=0002522075
185,"""AI 스피커, 한 차원 진화""… SKT, 디스플레이 품은 '누구 네모' 출시",글로벌경제,2019.04.18.,http://www.getnews.co.kr/view.php?ud=2019041810083664227f7a2feaf6_16
186,"보이는 AI 스피커…SKT, ‘누구 네모’ 출시",스포츠경향,2019.04.18.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=144&aid=0000606372
187,"디스플레이 장착한 SKT AI 스피커 '누구네모', 영상통화-화면연동은 '아직'",업다운뉴스,2019.04.18.,http://www.updownnews.co.kr/news/articleView.html?idxno=202064
188,"SKT, 홀몸어르신 ‘AI 스피커’ 돌본다…사회적 가치 창출 잰걸음",뉴스웨이,7일 전,http://www.newsway.co.kr/news/view?tp=1&ud=2019042213333910312
189,"SKT-KT, '월드IT쇼 2019'에서 맞붙는다…5G 기술 향연",글로벌이코노믹,5일 전,http://www.g-enews.com/ko-kr/news/article/news_all/2019042316500789247f5f3fab4e_1/article.html
190,"SKT, 독거노인 2,100명에 AI스피커···ICT 돌봄 나선다",서울경제,7일 전,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=011&aid=0003542389
191,"보이는 AI 스피커…SKT, ‘누구 네모’ 출시",스포츠경향,2019.04.18.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=144&aid=0000606372
192,"SKT, ‘월드 IT쇼 2019’서 5G 미디어 선보인다",로이슈,5일 전,http://www.lawissue.co.kr/view.php?ud=2019042318305497289817d053b9_12
193,"디스플레이 장착한 SKT AI 스피커 '누구네모', 영상통화-화면연동은 '아직'",업다운뉴스,2019.04.18.,http://www.updownnews.co.kr/news/articleView.html?idxno=202064
194,"AI스피커 ""독거 어르신 말벗된다""...SKT 'ICT 돌봄 서비스'",아시아타임즈,7일 전,http://www.asiatime.co.kr/news/articleView.html?idxno=241297
195,"SKT, 홀몸어르신 ‘AI 스피커’ 돌본다…사회적 가치 창출 잰걸음",뉴스웨이,7일 전,http://www.newsway.co.kr/news/view?tp=1&ud=2019042213333910312
196,"SKT-KT, '월드IT쇼 2019'에서 맞붙는다…5G 기술 향연",글로벌이코노믹,5일 전,http://www.g-enews.com/ko-kr/news/article/news_all/2019042316500789247f5f3fab4e_1/article.html
197,"SKT, 현대차와 손잡고 '모빌리티 스타트업' 키운다",뉴시스,2019.04.16.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0009175618
198,"SKT, 사회적 가치 창출 나선다...독거 어르신 돌봄·일자리 확대",아시아타임즈,7일 전,http://www.asiatime.co.kr/news/articleView.html?idxno=241262
199,[인터뷰] 감출 수 없는 존재감! SKT T1의 보물 '테디' 박진성,인벤,6일 전,http://sports.news.naver.com/esports/news/read.nhn?oid=442&aid=0000098277
200,"SKT, 독거 어르신들에 AI스피커 '누구' 제공…ICT로 사회적 가치 창출 앞장",글로벌이코노믹,7일 전,http://www.g-enews.com/ko-kr/news/article/news_all/2019042210304354477f5f3fab4e_1/article.html
201,"""마지막 대사가 뭐죠?""...카카오-SKT-KT-LGU+, '어벤져스: 엔드게임' 마케팅 열전",싱글리스트,4일 전,http://www.slist.kr/news/articleView.html?idxno=78840
202,"[현장] SKT, 'ICT 돌봄 서비스' 시행…""관건은 예산과 법·제도""",EBN,7일 전,http://www.ebn.co.kr/news/view/981739
203,"SKT, 분당 ICT 기술센터에 ‘테크갤러리’ 개소",조세금융신문,4일 전,http://www.tfnews.co.kr/news/article.html?no=65594
204,"[TF초점] SKT, 최태원 '사회적 가치' 실현 앞장 ""ICT로 사회 문제 해결""",더팩트,7일 전,http://news.tf.co.kr/read/economy/1751193.htm
205,SKT 누구에 네모 디스플레이가 붙으면?,이코노믹리뷰,2019.04.18.,http://www.econovill.com/news/articleView.html?idxno=361240
206,"SKT가 그리는 초(超)시대 ""콘텐츠로 앞서간다”",이코노믹리뷰,6일 전,http://www.econovill.com/news/articleView.html?idxno=361552
207,"SKT, 눈으로 보는 AI스피커 ‘누구 네모’ 선봬",IT조선,2019.04.18.,http://it.chosun.com/site/data/html_dir/2019/04/18/2019041800974.html
208,"[일문일답] 유니콘기업 미국 151개, 한국 7개 “성공 확률 높인 스핀아웃, SKT 나선다”",디지털데일리언론사 선정,2019.03.28.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=138&aid=0002071548
209,"호텔에서도 인공지능 서비스…'기가지니', '누구' 확장",뉴시스,2019.03.28.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0009141517
210,"SKT, 눈으로 보는 AI스피커 ‘누구 네모’ 선봬",IT조선,2019.04.18.,http://it.chosun.com/site/data/html_dir/2019/04/18/2019041800974.html
211,"SKT, '월드 IT쇼 2019‘서 5G·AI·IoT서비스 선보인다",한국스포츠경제,6일 전,http://www.sporbiz.co.kr/news/articleView.html?idxno=331666
212,"[일문일답] 유니콘기업 미국 151개, 한국 7개 “성공 확률 높인 스핀아웃, SKT 나선다”",디지털데일리언론사 선정,2019.03.28.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=138&aid=0002071548
213,"호텔에서도 인공지능 서비스…'기가지니', '누구' 확장",뉴시스,2019.03.28.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0009141517
214,[WIS 2019] SKT의 초시대 일상은 이런 것,넥스트데일리,3일 전,http://www.nextdaily.co.kr/news/article.html?id=20190426800029
215,"SKT, 현대차와 모빌리티 스타트업 키운다",매일경제언론사 선정,2019.04.16.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004339667
216,"SKT, ‘테크갤러리’ 개소···상생하는 ICT 생태계 기여",넥스트데일리,4일 전,http://www.nextdaily.co.kr/news/article.html?id=20190425800020
217,SKT 어르신 ‘ICT 돌봄 서비스’ 시행,스포츠동아,7일 전,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=382&aid=0000726330
218,"SKT, 국내 최초 가정용 AI디스플레이 스피커 '누구 네모' 출시",테크홀릭,2019.04.18.,http://www.techholic.co.kr/news/articleView.html?idxno=181807
219,"SK플래닛-중소벤처기업부-SKT, 청소년 앱 개발 경진대회 개최",쿠키뉴스,7일 전,http://www.kukinews.com/news/article.html?no=654464
220,SKT 어르신 ‘ICT 돌봄 서비스’ 시행,스포츠동아,7일 전,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=382&aid=0000726330
221,"SKT, 국내 최초 가정용 AI디스플레이 스피커 '누구 네모' 출시",테크홀릭,2019.04.18.,http://www.techholic.co.kr/news/articleView.html?idxno=181807
222,"SKT, 화면으로도 정보 전달하는 AI 스피커 '누구 네모' 출시",스마트경제,2019.04.18.,http://www.dailysmart.co.kr/news/articleView.html?idxno=9419
223,"SK플래닛-중소벤처기업부-SKT, 청소년 앱 개발 경진대회 개최",쿠키뉴스,7일 전,http://www.kukinews.com/news/article.html?no=654464
224,"[월드 IT쇼 2019] SKT·KT, “'5G 서비스‘로 제대로 한 판 붙었다“",한국스포츠경제,5일 전,http://www.sporbiz.co.kr/news/articleView.html?idxno=331923
225,"이통사, 디스플레이 AI스피커 대전 초읽기 돌입…첫 포문은 'SKT'",비즈트리뷴,2019.04.18.,http://www.biztribune.co.kr/news/articleView.html?idxno=209258
226,"SKT, 보이는 AI스피커 '누구 네모' 첫 출시",서울경제TV,2019.04.18.,http://www.sentv.co.kr/news/view/552249
227,"[LoL STAR] '마타' 조세형 ""SKT에서 마지막을 장식해도 좋겠다고 생각했다""",데일리e스포츠,6일 전,http://sports.news.naver.com/esports/news/read.nhn?oid=347&aid=0000130207
228,"SKT, ICT 활용 독거노인 돌봄 서비스",세계일보,,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=022&aid=0003356914
229,VR 로봇 전투와 AR 앵그리버드… SKT가 ‘월드 IT쇼’서 선보인 5G,세계일보,5일 전,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=022&aid=0003357366
230,"[LoL STAR] '마타' 조세형 ""SKT에서 마지막을 장식해도 좋겠다고 생각했다""",데일리e스포츠,6일 전,http://sports.news.naver.com/esports/news/read.nhn?oid=347&aid=0000130207
231,"SKT, ‘ICT 케어센터’ 개소...사회적 가치 창출 나선다",한국스포츠경제,7일 전,http://www.sporbiz.co.kr/news/articleView.html?idxno=331298
232,"SKT, ICT 활용 독거노인 돌봄 서비스",세계일보,,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=022&aid=0003356914
233,"SKT, 보이는 AI스피커 '누구 네모' 첫 출시",연합뉴스,2019.04.18.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=001&aid=0010771005
234,VR 로봇 전투와 AR 앵그리버드… SKT가 ‘월드 IT쇼’서 선보인 5G,세계일보,5일 전,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=022&aid=0003357366
235,"[포토오늘] SKT, 보이는 AI 스피커 '누구 네모' 출시",시사오늘,2019.04.18.,http://www.sisaon.co.kr/news/articleView.html?idxno=92221
236,국내 최초 '스크린 AI 스피커' 내놓은 SKT...킬러콘텐츠는?,키뉴스,2019.04.18.,http://www.kinews.net/news/articleView.html?idxno=209440
237,"SKT, 지자체·사회적 기업과 함께 'ICT 돌봄 서비스' 시행",뉴스웍스,7일 전,http://www.newsworks.co.kr/news/articleView.html?idxno=354157
238,보여주는 AI스피커 ‘누구 네모’ 23일부터 예약판매,문화일보,,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=021&aid=0002388290
239,"SKT, '월드IT쇼 2019'서 VR로봇 전투 등 5G 혁신 선봬",천지일보,6일 전,http://www.newscj.com/news/articleView.html?idxno=624628
240,"SKT, '월드IT쇼 2019'서 VR로봇 전투 등 5G 혁신 선봬",천지일보,6일 전,http://www.newscj.com/news/articleView.html?idxno=624628
241,"SKT, 키즈 콘텐츠 탑재…보이는 AI 스피커 '누구 네모' 출시",월요신문,2019.04.18.,http://www.wolyo.co.kr/news/articleView.html?idxno=82045
242,SKT 매장 '방과후 ICT교실'…'스마트폰·코딩' 과목 인기,아이뉴스24언론사 선정,2019.04.14.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=031&aid=0000488754
243,"독거 어르신 2100명에게 인공지능 선물한 SKT ""사회적 가치 높인다""",이코노믹리뷰,7일 전,http://www.econovill.com/news/articleView.html?idxno=361443
244,"SKT, 디스플레이 탑재형 AI 스피커 '누구 네모' 출시",충청타임즈,2019.04.18.,http://www.cctimes.kr/news/articleView.html?idxno=567524
245,"강남구, 인공지능(AI) 스피커 '누구(NUGU)' 무상 지원",뉴스타운,7일 전,http://www.newstown.co.kr/news/articleView.html?idxno=407856
246,"보는 AI스피커 시대…SKT, 화면 달린 AI스피커 '누구 네모' 출시",머니투데이,2019.04.18.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=008&aid=0004205923
247,AI 스피커로 무료 음성통화… SKT `누구 콜` 서비스 출시,디지털타임스언론사 선정,,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=029&aid=0002519045
248,"SKT, 보이는 AI 스피커 ‘누구 네모’ 선보여",일간스포츠,2019.04.18.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=241&aid=0002904230
249,"[모닝오늘] 유아 세제, 제2의 가습기 살균제 사태…SK텔레콤 AI 스피커 누구, 디스플레이와 결합",시사오늘,2019.04.19.,http://www.sisaon.co.kr/news/articleView.html?idxno=92261
250,"강남구, 인공지능(AI) 스피커 '누구(NUGU)' 무상 지원",뉴스타운,7일 전,http://www.newstown.co.kr/news/articleView.html?idxno=407856
251,"SKT, ""월드 IT쇼 2019에서 5G의 혁신 서비스 선보일 것""",전기신문,6일 전,http://www.electimes.com/article.php?aid=1556000533177818091
252,"SKT, ICT 연계 돌봄 서비스 시범사업 시행…사회적 가치 창출 나서",폴리뉴스,7일 전,http://www.polinews.co.kr/news/article.html?no=389697
253,"보는 AI스피커 시대…SKT, 화면 달린 AI스피커 '누구 네모' 출시",머니투데이,2019.04.18.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=008&aid=0004205923
254,"SKT, 보이는 AI 스피커 시대 개막...7인치 화면 탑재 '누구 네모' 출시",미디어펜,2019.04.18.,http://www.mediapen.com/news/view/427720
255,AI 스피커로 무료 음성통화… SKT `누구 콜` 서비스 출시,디지털타임스언론사 선정,,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=029&aid=0002519045
256,"SKT, 보이는 AI 스피커 ‘누구 네모’ 선보여",일간스포츠,2019.04.18.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=241&aid=0002904230
257,"[모닝오늘] 유아 세제, 제2의 가습기 살균제 사태…SK텔레콤 AI 스피커 누구, 디스플레이와 결합",시사오늘,2019.04.19.,http://www.sisaon.co.kr/news/articleView.html?idxno=92261
258,"SKT-현대기아차, 모빌리티 스타트업 육성 나서",G밸리뉴스,2019.04.16.,http://www.gvalley.co.kr/564913
259,"현대차-SKT, 서비스 로봇 개발 손잡았다",디지털타임스언론사 선정,,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=029&aid=0002513723
260,"SKT, AI스피커에 '화면' 달았다..'누구 네모' 출시",이데일리,2019.04.18.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=018&aid=0004356462
261,"SKT, ‘월드 IT쇼 2019’서 5G·AI·IoT 관련 다양한 혁신 서비스 대거 선봰다",빅데이터뉴스,6일 전,http://www.thebigdata.co.kr/view.php?ud=201904230935417559d0a8833aad_23
262,"[모닝오늘] 유아 세제, 제2의 가습기 살균제 사태…SK텔레콤 AI 스피커 누구, 디스플레이와 결합",시사오늘,2019.04.19.,http://www.sisaon.co.kr/news/articleView.html?idxno=92261
263,"SKT-현대기아차, 모빌리티 스타트업 육성 나서",G밸리뉴스,2019.04.16.,http://www.gvalley.co.kr/564913
264,"사회적 가치 창출 나선 SKT, 독거 어르신 돌봄·일자리 확대",천지일보,6일 전,http://www.newscj.com/news/articleView.html?idxno=624412
265,"현대차-SKT, 서비스 로봇 개발 손잡았다",디지털타임스언론사 선정,,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=029&aid=0002513723
266,"SKT 보이는 AI 스피커, 스마트홈·영상 통화 기능은 아직···",인더뉴스,2019.04.18.,http://www.inthenews.co.kr/news/article.html?no=14809
267,SKT ‘누구’ 활용 계열사 확대…SKB·ADT캡스 등과 협력,이뉴스투데이,2019.04.18.,http://www.enewstoday.co.kr/news/articleView.html?idxno=1292833
268,"SKT·KT, ‘월드 IT쇼 2019’ 참가…“최신 5G 제품·서비스 체험해 보세요”",폴리뉴스,6일 전,http://www.polinews.co.kr/news/article.html?no=389916
269,"[영상] SKT, 보이는 AI스피커 '누구 네모' 출시",시사저널이코노미,2019.04.19.,http://www.sisajournal-e.com/news/articleView.html?idxno=198911
270,SKT ‘누구’ 활용 계열사 확대…SKB·ADT캡스 등과 협력,이뉴스투데이,2019.04.18.,http://www.enewstoday.co.kr/news/articleView.html?idxno=1292833
271,"SKT·KT, ‘월드 IT쇼 2019’ 참가…“최신 5G 제품·서비스 체험해 보세요”",폴리뉴스,6일 전,http://www.polinews.co.kr/news/article.html?no=389916
272,"[영상] SKT, 보이는 AI스피커 '누구 네모' 출시",시사저널이코노미,2019.04.19.,http://www.sisajournal-e.com/news/articleView.html?idxno=198911
273,"SKT, 현대차 함께 모빌리티 스타트업 키운다",키뉴스,2019.04.16.,http://www.kinews.net/news/articleView.html?idxno=209309
274,"SKT, 디스플레이 탑재 AI 스피커 ‘누구 네모’ 출시",뉴스웨이,2019.04.18.,http://www.newsway.co.kr/news/view?tp=1&ud=2019041809173263877
275,"SKT, 현대차 함께 모빌리티 스타트업 육성",서울파이낸스,2019.04.16.,http://www.seoulfn.com/news/articleView.html?idxno=339919
276,"SKT, 화면 탑재 AI스피커 ‘누구 네모’ 출시…‘보여주고 말하는 아리 온다!’",이뉴스투데이,2019.04.18.,http://www.enewstoday.co.kr/news/articleView.html?idxno=1292856
277,"SKT, '보이는 AI 스피커' 출시…전면 디스플레이 장착",뉴스1,2019.04.18.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=421&aid=0003944550
278,"SKT, 8개 지자체에 ICT 연계 복지 서비스 우선 제공",넥스트데일리,7일 전,http://www.nextdaily.co.kr/news/article.html?id=20190422800041
279,"현대차-SKT, 고객 응대용 AI 로봇 만들기로",매일경제,2019.03.12.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=009&aid=0004318262
280,"SKT-현대기아차, 모빌리티 스타트업 키운다",세계파이낸스,2019.04.16.,http://www.segyefn.com/newsView/20190416001843?OutUrl=naver
281,"[SR경제&라이프] SKT, 현대차와 모빌리티 스타트업 육성",SR타임스,2019.04.16.,http://www.srtimes.kr/news/articleView.html?idxno=37198
282,"SKT, 화면 탑재 AI스피커 ‘누구 네모’ 출시…‘보여주고 말하는 아리 온다!’",이뉴스투데이,2019.04.18.,http://www.enewstoday.co.kr/news/articleView.html?idxno=1292856
283,"SKT, '보이는 AI 스피커' 출시…전면 디스플레이 장착",뉴스1,2019.04.18.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=421&aid=0003944550
284,"SKT, 8개 지자체에 ICT 연계 복지 서비스 우선 제공",넥스트데일리,7일 전,http://www.nextdaily.co.kr/news/article.html?id=20190422800041
285,"현대차-SKT, 고객 응대용 AI 로봇 만들기로",매일경제,2019.03.12.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=009&aid=0004318262
286,"SKT “보이는 AI스피커-Btv 결합상품, 하반기 출시""",데일리안,2019.04.18.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=119&aid=0002323908
287,“화면 달린 보이는 AI 스피커” SKT ‘누구 네모’ 출시,조세금융신문,2019.04.18.,http://www.tfnews.co.kr/news/article.html?no=65191
288,"[단신]SKT, ICT 활용해 지자체와 홀몸노인 돌봄 사업",동아일보,,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0003212456
289,"이통 3사, AI 스피커 경쟁 2라운드…이번엔 디스플레이",ZDNet Korea언론사 선정,2시간 전,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=092&aid=0002160974
290,"SKT-현대차, 모빌리티 스타트업 육성 프로그램 '가동'",현대경제신문,2019.04.16.,http://www.finomy.com/news/articleView.html?idxno=64836
291,“화면 달린 보이는 AI 스피커” SKT ‘누구 네모’ 출시,조세금융신문,2019.04.18.,http://www.tfnews.co.kr/news/article.html?no=65191
292,"[단신]SKT, ICT 활용해 지자체와 홀몸노인 돌봄 사업",동아일보,,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0003212456
293,"SKT-현대차, 모빌리티 스타트업 키운다…액셀러레이터 가동",매일일보,2019.04.16.,http://www.m-i.kr/news/articleView.html?idxno=513844
294,"SKT, 지자체·사회적 기업과 손잡고 ICT 독거 어르신 돌범 서비스 시행",브릿지경제,7일 전,http://www.viva100.com/main/view.php?key=20190422010007552
295,"이통 3사, AI 스피커 경쟁 2라운드…이번엔 디스플레이",ZDNet Korea언론사 선정,2시간 전,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=092&aid=0002160974
296,"덱스터 ""SKT 5GX VR 서비스 높은 뷰 달성""",매일경제,2019.04.18.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004340981
297,"AI 스피커 '무한 진화'… SKT, AI 생태계 확장 박차",뉴데일리,2019.04.18.,http://biz.newdaily.co.kr/site/data/html/2019/04/18/2019041800094.html
298,"SKT, ‘ICT 돌봄 서비스’ 시행…사회적 가치 창출",조세금융신문,7일 전,http://www.tfnews.co.kr/news/article.html?no=65361
299,"팟캐스트 팟프리카, SKT 누구로 듣는다",ZDNet Korea,2019.03.04.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=092&aid=0002157346
300,"SKT, ‘ICT 돌봄 서비스’ 시행…사회적 가치 창출",조세금융신문,7일 전,http://www.tfnews.co.kr/news/article.html?no=65361
301,"SKT-현대차, 모빌리티 스타트업 육성 '시동'",아이뉴스24,2019.04.16.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=031&aid=0000489002
302,"""모빌리티 스타트업 키우자"" SKT, 현대차와 협력",디지털타임스,,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=029&aid=0002521055
303,"팟캐스트 팟프리카, SKT 누구로 듣는다",ZDNet Korea,2019.03.04.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=092&aid=0002157346
304,“AI 스피커의 진화”…SKT. ‘보이는 AI 스피커’ 출시,헤럴드경제,2019.04.18.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=016&aid=0001524684
305,"[영상] SKT, 보이는 AI 스피커 '누구 네모' 공개",뉴스핌,2019.04.18.,http://www.newspim.com/news/view/20190418000861
306,"SKT, AI스피커로 통화를...'누구 콜' 출시",블로터언론사 선정,2019.04.07.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=293&aid=0000023881
307,"SKT, 독거 어르신 돌봄 등 사회적 가치 창출 본격 나선다..관련 업무 일자리도 창출",한국정경신문,6일 전,http://kpenews.com/View.aspx?No=31913
308,"SKT, 보이는 AI 스피커 ‘누구 네모’ 출시",공유경제신문,2019.04.18.,http://www.seconomy.kr/view.php?ud=201904181633194582798818e98b_2
